Date,High,Low,Open,Close,Adj Close,Volume,Symbol,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,return_1d,return_5d,return_10d,return_20d,volatility_10d,volatility_20d,volatility_30d,Adj Close_norm,SMA_5_norm,SMA_10_norm,SMA_20_norm,SMA_50_norm,EMA_12_norm,EMA_26_norm,RSI_14_norm,MACD_norm,MACD_signal_norm,MACD_hist_norm,BB_upper_norm,BB_middle_norm,BB_lower_norm,return_1d_norm,return_5d_norm,return_10d_norm,return_20d_norm,volatility_10d_norm,volatility_20d_norm,volatility_30d_norm,Sector
2018-01-31,29.1,27.2,28.65,27.2,18.149,8587080.0,CTG,27.52,26.595,26.0375,,26.696769294947806,,60.59095650127789,,,,27.993228764425172,26.0375,24.08177123557483,-0.030303030303030387,0.05631067961165037,0.04214559386973171,,0.029289317476566767,,,,,,,,,,,,,,,,,,,,,,,,Ngân hàng
2018-02-01,28.4,27.1,27.7,27.25,18.183,7765160.0,CTG,27.619999999999997,26.660000000000004,26.152500000000003,,26.781881711109683,,60.95038154481193,,,,28.109404443247044,26.152500000000003,24.195595556752963,0.0018382352941177516,0.01869158878504673,0.02443609022556381,0.09218436873747504,0.028836602360923922,0.023441787933812144,,,,,,,,,,,,,,,,,,,,,,,Ngân hàng
2018-02-02,28.25,27.3,27.6,28.0,18.683,8967630.0,CTG,27.76,26.940000000000005,26.3125,,26.969284524785117,,65.96476091417797,,,,28.323438835469645,26.3125,24.301561164530355,0.02752293577981657,0.02564102564102555,0.11111111111111116,0.12903225806451601,0.022062888504224606,0.023832769380367047,,,,,,,,,,,,,,,,,,,,,,,Ngân hàng
2018-02-05,28.0,26.05,27.5,26.05,17.382,7735310.0,CTG,27.310000000000002,26.994999999999997,26.330000000000002,,26.827856136356637,,48.51958060060269,,,,28.325344581770285,26.330000000000002,24.33465541822972,-0.06964285714285712,-0.0795053003533569,0.021568627450980316,0.013618677042801508,0.033644169729455185,0.028201390766649057,,,,,,,,,,,,,,,,,,,,,,,Ngân hàng
2018-02-06,25.5,24.25,24.25,24.35,16.248,11384030.0,CTG,26.57,26.9,26.2925,,26.446647499994075,,38.868779463113206,,,,28.40372594716909,26.2925,24.18127405283091,-0.06525911708253351,-0.13190730837789655,-0.03754940711462451,-0.029880478087649376,0.03994417539875213,0.03147752922279368,,,,,,,,,,,,,,,,,,,,,,,Ngân hàng
2018-02-07,26.05,25.1,25.5,25.75,17.182,5755430.0,CTG,26.28,26.9,26.294999999999998,,26.33947096153345,,48.035551812108984,,,,28.40353029383028,26.294999999999998,24.186469706169717,0.05749486652977409,-0.053308823529411686,0.0,0.0019455252918287869,0.04401588136466539,0.033696158485148044,,,,,,,,,,,,,,,,,,,,,,,Ngân hàng
2018-02-08,25.75,24.5,25.3,24.5,16.348,3171590.0,CTG,25.73,26.675,26.235000000000003,,26.05647542898984,25.99057820517207,41.98233012738642,,,,28.472208081515895,26.235000000000003,23.99779191848411,-0.04854368932038833,-0.1009174311926605,-0.08411214953271029,-0.046692607003890996,0.04431697583603245,0.035447864826134975,,,,,,,,,,,,,,,,,,,,,,,Ngân hàng
2018-02-09,24.7,23.05,23.1,24.5,16.348,4778760.0,CTG,25.03,26.395,26.185000000000002,,25.81701767068371,25.880165004788953,41.98233012738642,,,,28.52788283958034,26.185000000000002,23.842117160419665,0.0,-0.125,-0.10256410256410253,-0.039215686274509776,0.04331791958795484,0.03542124058847673,,,,,,,,,,,,,,,,,,,,,,,Ngân hàng
2018-02-12,26.2,25.4,25.5,26.2,17.482,3613760.0,CTG,25.06,26.185000000000002,26.2125,,25.875938029040064,25.903856485915696,51.60198738501183,,,,28.54249463518696,26.2125,23.88250536481304,0.06938775510204076,0.0057581573896352545,-0.07420494699646651,0.021442495126705596,0.048192679139238984,0.038793635748473235,,,,,,,,,,,,,,,,,,,,,,,Ngân hàng
2018-02-13,27.2,26.6,27.0,27.2,18.149,4107030.0,CTG,25.630000000000003,26.1,26.2925,,26.079639870726208,25.999867116588607,56.20229077272678,,,,28.642664887832346,26.2925,23.942335112167655,0.03816793893129766,0.11704312114989723,-0.030303030303030387,0.0625,0.050204309710546326,0.039618915760199054,,,,,,,,,,,,,,,,,,,,,,,Ngân hàng
2018-02-21,28.9,27.45,28.0,27.85,18.583,11195110.0,CTG,26.05,26.165,26.380000000000003,,26.35200296753756,26.136913996841304,58.93461884347809,,,,28.823440197753985,26.380000000000003,23.93655980224602,0.023897058823529438,0.08155339805825257,0.023897058823529438,0.06704980842911867,0.04972468450870379,0.039722115433037254,,1.573377694590636,,,,,,,,,,,,,,,,,,,,,Ngân hàng
2018-02-22,29.55,27.5,27.5,28.65,19.117,18022260.0,CTG,26.880000000000003,26.305,26.482499999999998,,26.705540972531782,26.323068515593803,62.07090207162236,,,,29.118647757619062,26.482499999999998,23.846352242380934,0.02872531418312385,0.16938775510204085,0.05137614678899083,0.07706766917293217,0.05034867071121838,0.03997103474079723,0.03387126244178135,2.075360443407116,,,,,,,,,,,,,,0.6951713573306737,,,,,,,Ngân hàng
2018-02-23,30.4,29.0,29.4,30.4,20.285,13718750.0,CTG,28.060000000000002,26.544999999999998,26.7425,,27.27391928444997,26.625063440364634,67.8544351508743,,,,29.81158373948969,26.7425,23.673416260510308,0.061082024432809856,0.24081632653061225,0.08571428571428563,0.20634920634920628,0.05297936928344711,0.03950379015669142,0.03529211492210007,2.938918460444977,,,,,,,,,,,,,,1.5553657532091347,,,,,,,Ngân hàng
2018-02-26,31.6,30.4,31.2,30.7,20.485,15151800.0,CTG,28.959999999999997,27.009999999999998,27.002499999999998,,27.801008625303822,26.92691059293022,68.73457746661578,,,,30.462626442776337,27.002499999999998,23.54237355722366,0.009868421052631637,0.1717557251908397,0.17850287907869467,0.20392156862745092,0.04516727331552778,0.03950170884302982,0.03487388914760017,2.7133682809020296,,,,,,,,,,,,,,0.08170238628087682,,,,,,,Ngân hàng
2018-02-27,32.1,30.3,30.8,32.1,21.419,18420040.0,CTG,29.939999999999998,27.785000000000004,27.3425,,28.46239191371862,27.310102400861314,72.51636768588062,0.6299657245522959,0.5223237883050088,0.10764193624728713,31.35837786168853,27.3425,23.32662213831147,0.0456026058631922,0.18014705882352944,0.31827515400410666,0.26877470355731226,0.035081451839319565,0.040030470460547286,0.03510791988762045,3.007787264070856,2.9918379531126016,,,,,,,,,,,,,1.0879159529645448,,,,,,,Ngân hàng
2018-02-28,34.25,31.5,31.5,33.6,22.42,18780330.0,CTG,31.089999999999996,28.57,27.735000000000003,,29.252793157761907,27.776020741538254,75.88237854725944,0.7635589023349155,0.7132135138887378,0.05034538844617775,32.51360858409643,27.735000000000003,22.956391415903575,0.04672897196261672,0.20646319569120286,0.3048543689320389,0.3048543689320389,0.03425046010726828,0.04073934041281299,0.03568830921977079,3.1546514837150443,3.1606262213700393,,,,,,,,,,,,,1.0841587164044528,1.776882306567547,,,,,,Ngân hàng
2018-03-01,34.55,32.45,33.0,32.7,21.819,20611220.0,CTG,31.9,29.389999999999997,28.0325,,29.783132671952384,28.14075994586875,70.31767753006297,0.7433273697559155,0.8990453563277168,-0.15571798657180125,33.24951782630652,28.0325,22.815482173693475,-0.02678571428571419,0.14136125654450282,0.3346938775510204,0.22242990654205608,0.02920267318278777,0.04128861688960298,0.03626697999031078,2.450185671124022,3.048438407412575,,,,,,,,,,,,,-1.0183353284227388,1.0480294217475412,,,,,,Ngân hàng
2018-03-02,33.3,31.8,31.9,32.7,21.819,16332340.0,CTG,32.36,30.21,28.3025,,30.231881491652018,28.478481431359953,70.31767753006297,0.6834837631714792,1.0699162971205864,-0.38643253394910726,33.886000246261304,28.3025,22.718999753738693,0.0,0.07565789473684226,0.3346938775510204,0.19780219780219777,0.02920267318278777,0.041291566285877185,0.036172726280028406,2.238216084424151,2.820135070470951,,,,,,,,,,,,,-0.238281517721649,0.3458264773665618,,,,,,Ngân hàng
2018-03-05,33.2,30.5,33.2,30.5,20.351,14397300.0,CTG,32.32,30.640000000000004,28.4125,,30.273130492936325,28.62822354755551,58.214910532542426,0.45999251860818213,1.1849144267726321,-0.72492190816445,34.07755736952417,28.4125,22.747442630475835,-0.06727828746177378,-0.006514657980456029,0.16412213740458026,0.07773851590105996,0.038913257319984816,0.04418420474665856,0.03876096615126588,1.3068956282138193,2.480209127504571,,,,,,,,,,,,,-2.050869071181466,-0.527125974715248,,,,,,Ngân hàng
2018-03-06,32.3,30.7,31.3,32.3,21.552,8655290.0,CTG,32.36,31.15,28.625,,30.584956570946122,28.900206988477326,63.717332260320305,0.39986812455693155,1.2848814579118653,-0.8850133333549337,34.53334156087815,28.625,22.716658439121847,0.05901639344262288,0.006230529595015355,0.1875,0.15151515151515138,0.040748096604399944,0.045671480041821345,0.039883452490611086,1.8959399595746154,2.264750418594947,2.7522720189095944,,,,,,,,,,,,1.4198689466594772,-0.38210520306771767,,,,,,Ngân hàng
2018-03-07,32.75,31.15,32.3,31.5,21.019,8743530.0,CTG,31.940000000000005,31.514999999999997,28.839999999999996,,30.725732483108256,29.092784248590114,59.93945787973769,0.2784534212850218,1.3544948132331207,-1.076041391948099,34.83754949958731,28.839999999999996,22.842450500412678,-0.024767801857585092,-0.0625,0.13105924596050267,0.15808823529411775,0.042829751072306174,0.04544286824202823,0.040281091027067235,1.5227454992428031,1.9357247710009018,2.583768172429658,,,,,,,,,,,,-0.8675963065510435,-1.1024325757020736,0.42826967499792445,,0.7622417519860673,,,Ngân hàng
2018-03-08,32.1,31.2,31.2,31.7,21.152,4450530.0,CTG,31.74,31.820000000000004,29.0625,,30.875619793399295,29.285911341287143,60.568896736262396,0.18817091110322504,1.401537541008927,-1.213366629905702,35.13727365833494,29.0625,22.98772634166506,0.006349206349206327,-0.030581039755351758,0.10645724258289713,0.16330275229357794,0.04251297329124373,0.04542002168359605,0.040216466888435276,1.530270714194627,1.7458442441366429,2.4364053094976286,,,1.9934243610493738,,,,,,,,,-0.00784842957423625,-0.7360253906673803,0.22085107310371355,,0.7141360101673234,,,Ngân hàng
2018-03-09,32.95,32.1,32.3,32.4,21.619,9019810.0,CTG,31.68,32.019999999999996,29.2825,,31.110139825184017,29.51658457526587,62.77355374849445,0.15361416712737586,1.439941082790771,-1.2863269156633952,35.504338554639624,29.2825,23.060661445360374,0.02208201892744488,-0.009174311926605672,0.06578947368421062,0.15714285714285703,0.03905443694201085,0.045316756549999594,0.03870368639365652,1.701865438597377,1.6349640177110452,2.284840005655915,,,1.9493405489656244,,,,,,,,,0.426304595731197,-0.49128711967568706,-0.119468374506262,,0.37453770907817374,,,Ngân hàng
2018-03-12,33.8,33.0,33.2,33.45,22.32,9131840.0,CTG,32.27,32.295,29.652500000000003,,31.470118313617245,29.807948680801733,65.85728225616494,0.17778284001979316,1.4843867927957193,-1.3066039527759261,35.941178319011094,29.652500000000003,23.363821680988917,0.03240740740740744,0.09672131147540997,0.0895765472312704,0.28406909788867574,0.03987490411116106,0.04167711009564537,0.03893450268745476,1.9569282697501489,1.766461068935236,2.198386946313566,,,1.966895418214906,,0.5373496151115663,,,,,,,0.705466868876748,0.677529063202025,0.08269645301723909,,0.4464684740318936,,,Ngân hàng
2018-03-13,35.7,33.45,33.5,35.7,23.821,14039020.0,CTG,32.95,32.65500000000001,30.220000000000006,,32.12086934229151,30.244396926668273,71.3366389516301,0.3136684982620168,1.5628039173612236,-1.2491354190992068,36.54063287970439,30.220000000000006,23.899367120295622,0.06726457399103136,0.10526315789473695,0.11214953271028039,0.4661190965092403,0.04256188073498453,0.0389576920997816,0.04015495539127822,2.495997361854406,1.905606530135481,2.1605238252005967,,,2.094083929183193,,1.0504311281239336,,,,,,,1.6230402704312163,0.7579100255359815,0.2744688434129494,,0.6965475870034912,,,Ngân hàng
2018-03-14,36.6,35.3,36.0,35.55,23.721,8598930.0,CTG,33.760000000000005,32.85,30.71,,32.64842790501589,30.63740456172988,70.52406620148187,0.3585755407398312,1.6524478025461815,-1.2938722618063503,37.08774254732818,30.71,24.33225745267182,-0.004201680672269115,0.12857142857142856,0.05803571428571419,0.3805825242718446,0.04089262797427029,0.03827200421050539,0.04025243698652816,2.2711143115951145,2.0582688809843446,2.070490343609606,,,2.1386282977122075,,0.9400499343306051,,,,,,,-0.3630281211559839,0.9956881973370618,-0.19941986824579264,,0.5206813930994285,,,Ngân hàng
2018-03-15,37.0,35.0,35.2,36.6,24.422,9348680.0,CTG,34.74,33.24,31.315000000000005,,33.25636207347499,31.07907829789804,72.85496164799385,0.41986877842461423,1.7574149971523352,-1.337546218727721,37.51476612462117,31.315000000000005,25.115233875378838,0.029535864978903037,0.1545741324921137,0.11926605504587151,0.4938775510204083,0.03967318959579589,0.03508959958701543,0.04007083219452664,2.3928016387641726,2.22604630893332,2.063456012077099,,,2.195187092313794,,1.132580068542363,,,,,,,0.5777285709798186,1.2484899106046383,0.34258894436567966,,0.3915754510931487,,,Ngân hàng
2018-03-16,37.2,36.15,37.0,36.7,24.488,7631290.0,CTG,35.6,33.64,31.925,,33.7861525237096,31.49544286842411,73.07335172567714,0.42663572650652615,1.864073928778967,-1.4374382022724408,37.70941872619887,31.925,26.14058127380113,0.002732240437158584,0.1327160493827162,0.12232415902140681,0.4979591836734696,0.03959037456484049,0.035009363420627555,0.04006072407002855,2.256508919448374,2.3181278997368664,2.0585284752366175,,,2.2062885996336448,,1.1154935901555332,,,,,,,-0.18029626797461776,0.9796260500400419,0.3646846750170906,,0.37729596809287935,,,Ngân hàng
2018-03-19,37.35,35.8,37.35,36.3,24.221,11655870.0,CTG,36.17,34.22,32.43,,34.17289828929274,31.851335989281583,70.62569857970279,0.36599069698575093,1.9555716030254047,-1.5895809060396537,37.88090818121166,32.43,26.97909181878834,-0.010899182561308063,0.0852017937219729,0.19016393442622936,0.3854961832061068,0.029800521667253024,0.033748175440967906,0.039939156094606194,2.0272775465084676,2.309105825839832,2.1071953402515944,,,2.165303608716485,,0.8504363287420524,,,,,,,-0.563082742281786,0.4404018427704842,0.961137471076338,,-0.6214170890549788,,,Ngân hàng
2018-03-20,36.5,35.8,35.85,36.0,24.021,9728470.0,CTG,36.230000000000004,34.59,32.870000000000005,,34.45399086017078,32.158644434519985,68.7652994329048,0.2718198581003093,2.023526567550482,-1.7517067094501728,37.97062741238764,32.870000000000005,27.76937258761237,-0.008264462809917328,0.008403361344537785,0.11455108359133126,0.32352941176470584,0.02695876288053657,0.03381066952115409,0.03993046997069281,1.8561386868368066,2.171865184489994,2.081181478730581,2.262160416373506,,2.0986176145530866,,0.6515763271777548,,,,1.5436161497709657,2.262160416373506,3.171016992456366,-0.4807890630558673,-0.4239068515054679,0.264067734177242,,-0.8957227011842039,,,Ngân hàng
2018-03-21,36.7,35.9,36.5,36.2,24.155,8752910.0,CTG,36.36,35.06,33.2875,28.963,34.72260765091373,32.45800410603702,69.34504505995058,0.19286158186097957,2.071741963015727,-1.8788803811547474,38.03058707489123,33.2875,28.544412925108777,0.005555555555555536,0.0182841068917019,0.14920634920634934,0.29982046678635554,0.024004064326496502,0.03379553113945802,0.039240250917188496,1.8227139548847953,2.0757927582964633,2.0861836281279476,2.2094408804045083,,2.0400766802954338,,0.6956853228582738,,,,1.4765322263363483,2.2094408804045083,3.084200529651552,-0.07757188336709055,-0.30715860200395584,0.5761491790322537,0.7180419292447804,-1.1676329505329708,-0.6591010637435267,,Ngân hàng
2018-03-22,36.45,35.5,36.4,35.8,23.888,9074600.0,CTG,36.2,35.47,33.645,29.18,34.888360320003926,32.705559357441686,66.67937535464492,0.08884719963721022,2.0939537629250298,-2.0051065632878196,37.997803694172326,33.645,29.29219630582768,-0.011049723756906271,-0.021857923497267895,0.12933753943217652,0.24956369982548,0.02523963218235565,0.0340365929846847,0.039406512607071065,1.6568770671388064,1.9259065916084759,2.071666189757312,2.145349229736476,,1.962361479817639,,0.41894484502713353,,,,1.3976977248457172,2.145349229736476,2.980983815617215,-0.5587874882367108,-0.757872041555839,0.38466565452987755,0.39250805540735945,-1.013402982623121,-0.6039423700838775,,Ngân hàng
2018-03-23,35.4,33.85,34.7,34.95,23.321,13238950.0,CTG,35.85,35.725,33.872499999999995,29.383000000000003,34.89784334769563,32.87181421985341,61.28788133434498,-0.054339708066252435,2.080368835908467,-2.1347085439747193,37.99250910193172,33.872499999999995,29.752490898068274,-0.023743016759776414,-0.04768392370572205,0.07870370370370394,0.1496710526315792,0.02737920828614904,0.03282927275460442,0.03972581654652634,1.4045915341598334,1.7522859638824275,2.0175966015711793,2.0512837177988863,,1.8543757400598597,,-0.1320976776357741,,,,1.3355515206958095,2.0512837177988863,2.7797131617598723,-0.9179147488957753,-1.0341826033729664,-0.09357197219558487,-0.24503393164534767,-0.7764060063464189,-0.7937726267441417,,Ngân hàng
2018-03-26,35.8,34.6,34.8,35.8,23.888,7784740.0,CTG,35.75,35.96,34.127500000000005,29.585,35.03663667881938,33.08871687023464,64.38879029039103,-0.10595922185898488,2.0538790304437207,-2.1598382523027055,38.057445928381235,34.127500000000005,30.19755407161877,0.024320457796852546,-0.01377410468319562,0.07025411061285491,0.16612377850162852,0.02668668821325851,0.03304232969097299,0.036988113486386406,1.5589857406005734,1.6582043465685516,1.9666946104127692,1.9852892342214574,,1.7980883737660491,,0.18759446907317004,,,,1.297280138536104,1.9852892342214574,2.630108416287814,0.5023234932853805,-0.6315168049552208,-0.17249448001156995,-0.13564665693675954,-0.831759890932984,-0.7386096064671835,,Ngân hàng
2018-03-27,36.7,35.75,36.5,35.8,23.888,7589490.0,CTG,35.709999999999994,35.97,34.3125,29.799,35.15407718977024,33.28955265762467,64.38879029039101,-0.15148359863851812,2.0160081307840914,-2.1674917294226095,38.19127235733166,34.3125,30.433727642668337,0.0,-0.005555555555555647,0.0028011204481790397,0.11526479750778806,0.01629985462814847,0.03188068345295114,0.034138700590989196,1.510500628514973,1.5883302793657965,1.8674288397457337,1.9101904794352087,,1.7441549040119444,,0.1852690082328285,,,,1.2796332188166952,1.9101904794352087,2.446298897715186,-0.22255073258616623,-0.5286157922901988,-0.8108925560307714,-0.46421779853152845,-1.819995165545122,-0.9180715170988889,,Ngân hàng
2018-03-28,35.9,35.1,35.4,35.2,23.487,4854050.0,CTG,35.510000000000005,35.935,34.3925,29.989,35.1611422374979,33.4310672755784,60.426286660649524,-0.2287465350916742,1.958821497011173,-2.1875680321028472,38.27518914542488,34.3925,30.50981085457511,-0.016759776536312665,-0.027624309392265234,-0.009845288326300827,0.04761904761904767,0.017154993458794333,0.030747244477298402,0.03352447934871982,1.3323341963786601,1.4884591225209964,1.7711815213736697,1.8171557687753477,,1.6685636339764767,1.5633777049292088,-0.23372415454185755,,,,1.2530445765961773,1.8171557687753477,2.2554427259741687,-0.7180042847549465,-0.7755404560431641,-0.9147667689786189,-0.8939398511925543,-1.658542487583396,-1.0834366014699444,,Ngân hàng
2018-03-29,35.5,34.8,35.5,35.0,23.354,4348190.0,CTG,35.35,35.775,34.50750000000001,30.175,35.136351124036686,33.54728451442445,59.12023902551986,-0.2958039099191474,1.8848705195313862,-2.1806744294505336,38.318441484725305,34.50750000000001,30.696558515274713,-0.005681818181818232,-0.022346368715083775,-0.04371584699453557,0.07033639143730874,0.01343359767613451,0.03003318457739413,0.03176595163409225,1.255225069422101,1.4064337072418187,1.6569253391616285,1.7501031605705935,,1.5940229306723628,1.518974872865531,-0.36952934068964016,,,,1.2202753965836186,1.7501031605705935,2.1441788716986787,-0.37829503381633645,-0.7027559633054792,-1.2110203506913886,-0.7254707563317063,-1.920726140977401,-1.1688913104074494,,Ngân hàng
2018-03-30,35.05,34.05,35.0,34.6,23.087,5396860.0,CTG,35.28,35.565,34.6025,30.357,35.05383556649258,33.625263439281895,56.49043891881197,-0.3650387138565607,1.7936108410672462,-2.158649554923807,38.322106834061934,34.6025,30.882893165938064,-0.011428571428571344,-0.010014306151645225,-0.05722070844686655,0.05810397553516822,0.013346778845349901,0.030218063930388128,0.03198807241689792,1.1375821376683999,1.3514920504514891,1.5433706340896762,1.6877464757683358,,1.5129918014755552,1.469086259815544,-0.645245458041831,,,,1.1818449235886068,1.6877464757683358,2.0549882917748454,-0.5474745965623358,-0.5494446792020354,-1.3026432961220382,-0.7904250525533018,-1.8360393840554285,-1.1018076225531257,,Ngân hàng
2018-04-02,36.3,35.1,35.1,36.2,24.155,7508660.0,CTG,35.36,35.555,34.8875,30.568,35.23016855626295,33.815984666001754,63.486920495666695,-0.3035415606448375,1.717725450906037,-2.0212670115508744,38.151680601621216,34.8875,31.623319398378786,0.046242774566473965,0.011173184357541999,-0.0027548209366389242,0.18688524590163946,0.02097244669127105,0.026731741500639155,0.03081541215803084,1.4703148810011717,1.334959605560337,1.488903309800428,1.6884805949314485,,1.5062411319152007,1.4637183205444144,0.12016696070232602,,,,1.1069924249660255,1.6884805949314485,2.148621111157658,1.1992722334420978,-0.2932232665939575,-0.7660167013626449,0.08449827018051081,-1.0966384810904088,-1.626294064776457,,Ngân hàng
2018-04-03,36.5,35.9,36.2,36.3,24.221,5850150.0,CTG,35.46,35.585,35.0875,30.781999999999996,35.394758009145576,33.99998580185348,63.87788102329845,-0.2583625948911499,1.6531348021832495,-1.9114973970743994,38.1785960839159,35.0875,31.996403916084095,0.0027624309392264568,0.013966480446927276,0.008333333333333304,0.1238390092879258,0.020783394416171865,0.02400539646529269,0.03042608588013208,1.4530644842446838,1.3244324443366549,1.4491163809007457,1.6656470539988892,,1.497562775625624,1.4577066278443884,0.16170617357544986,,,,1.0828252303263464,1.6656470539988892,2.1137523138775935,-0.13091632460862762,-0.2570101973302995,-0.6493870680197736,-0.3452895186870033,-1.0890867025645001,-1.9557489416989149,,Ngân hàng
2018-04-04,36.7,35.8,36.6,35.9,23.954,6987490.0,CTG,35.6,35.555,35.307500000000005,30.978,35.4724875462001,34.14072759430878,61.06146786795562,-0.2570998802335427,1.588859832124864,-1.8459597123584066,37.93795148216048,35.307500000000005,32.67704851783953,-0.011019283746556474,0.019886363636363535,-0.008287292817679703,0.13968253968253963,0.02104098279972239,0.023259510914602752,0.030548102573899477,1.3293875003457465,1.3239764505146052,1.3988004528782358,1.6515145087293654,,1.468436680434197,1.4394506619286276,-0.15225098190825834,,,,0.9989693505786741,1.6515145087293654,2.166942928679255,-0.5504633432471189,-0.1832757675516727,-0.797548263320149,-0.23170948716983208,-1.0426160477763433,-1.9474139197085105,-1.8382647819022373,Ngân hàng
