Date,High,Low,Open,Close,Adj Close,Volume
2018-01-02,2.0,1.8,1.8,1.9,1.9,150300.0
2018-01-03,1.9,1.9,1.9,1.9,1.9,18410.0
2018-01-04,2.0,1.9,1.9,2.0,2.0,151300.0
2018-01-05,2.2,2.0,2.0,2.1,2.1,88800.0
2018-01-08,2.2,2.1,2.1,2.2,2.2,123200.0
2018-01-09,2.2,2.0,2.2,2.2,2.2,73300.0
2018-01-10,2.2,2.0,2.2,2.1,2.1,40900.0
2018-01-11,2.2,2.1,2.2,2.2,2.2,62631.0
2018-01-12,2.3,2.1,2.1,2.2,2.2,33700.0
2018-01-15,2.2,2.0,2.0,2.2,2.2,800.0
2018-01-16,2.2,2.1,2.1,2.2,2.2,400.0
2018-01-17,2.2,2.1,2.1,2.1,2.1,22500.0
2018-01-18,2.1,2.0,2.0,2.1,2.1,23400.0
2018-01-19,2.1,2.0,2.1,2.1,2.1,5000.0
2018-01-22,2.0,1.9,2.0,2.0,2.0,323600.0
2018-01-23,2.0,1.8,2.0,1.9,1.9,109100.0
2018-01-24,2.0,1.9,1.9,1.9,1.9,16300.0
2018-01-25,1.9,1.8,1.9,1.9,1.9,62120.0
2018-01-26,1.9,1.8,1.8,1.8,1.8,29700.0
2018-01-29,1.8,1.7,1.8,1.8,1.8,42900.0
2018-01-30,1.8,1.7,1.8,1.7,1.7,48300.0
2018-01-31,1.8,1.6,1.7,1.7,1.7,6700.0
2018-02-01,1.7,1.6,1.7,1.7,1.7,14300.0
2018-02-02,1.7,1.6,1.6,1.7,1.7,30700.0
2018-02-05,1.7,1.6,1.6,1.6,1.6,7290.0
2018-02-06,1.6,1.5,1.6,1.5,1.5,37600.0
2018-02-07,1.6,1.4,1.4,1.6,1.6,27420.0
2018-02-08,1.7,1.5,1.7,1.7,1.7,6300.0
2018-02-09,1.7,1.6,1.7,1.7,1.7,18800.0
2018-02-12,1.8,1.6,1.7,1.8,1.8,27600.0
2018-02-13,1.8,1.7,1.8,1.7,1.7,28800.0
2018-02-21,1.8,1.8,1.8,1.8,1.8,100.0
2018-02-22,1.8,1.7,1.8,1.7,1.7,3000.0
2018-02-23,1.7,1.6,1.6,1.7,1.7,1210.0
2018-02-26,1.7,1.6,1.6,1.7,1.7,23910.0
2018-02-27,1.7,1.6,1.7,1.7,1.7,6300.0
2018-02-28,1.7,1.6,1.7,1.7,1.7,6431.0
2018-03-01,1.7,1.7,1.7,1.7,1.7,100.0
2018-03-02,1.7,1.6,1.6,1.6,1.6,4200.0
2018-03-05,1.7,1.5,1.5,1.7,1.7,700.0
2018-03-06,1.7,1.6,1.6,1.7,1.7,5400.0
2018-03-07,1.7,1.6,1.7,1.6,1.6,29500.0
2018-03-08,1.7,1.6,1.7,1.7,1.7,41910.0
2018-03-09,1.8,1.6,1.7,1.8,1.8,829400.0
2018-03-12,1.9,1.7,1.8,1.8,1.8,37540.0
2018-03-13,1.9,1.7,1.9,1.9,1.9,369510.0
2018-03-14,1.8,1.8,1.8,1.8,1.8,89200.0
2018-03-15,1.8,1.7,1.8,1.8,1.8,67900.0
2018-03-16,1.8,1.7,1.7,1.7,1.7,30110.0
